Time,Voltage
03-17 16:40,14.8
03-17 16:50,15.0
03-17 17:00,15.1
03-17 17:10,15.1
03-17 17:20,18.7
03-17 17:30,15.1
03-17 17:40,15.0
03-17 17:50,15.0
03-17 18:00,14.9
03-17 18:10,13.7
03-17 18:20,13.5
03-17 18:30,13.4
03-17 18:40,6.2
03-17 18:50,1.3
03-17 19:00,0.3
03-17 19:10,0.0
03-17 19:20,-0.0
03-17 19:30,0.0
03-17 19:40,0.0
03-17 19:50,0.1
03-17 20:00,0.0
03-17 20:10,0.0
03-17 20:20,-0.0
03-17 20:31,-0.0
03-17 20:41,0.0
03-17 20:51,0.0
03-17 21:01,-0.1
03-17 21:11,-0.1
03-17 21:21,-0.0
03-17 21:32,-0.0
03-17 21:42,0.0
03-17 21:52,-0.1
03-17 22:02,-0.0
03-17 22:12,-0.0
03-17 22:22,-0.0
03-17 22:32,-0.0
03-17 22:43,-0.0
03-17 22:53,0.0
03-17 23:03,0.0
03-17 23:13,0.0
03-17 23:23,-0.0
03-17 23:33,-0.0
03-17 23:43,-0.0
03-17 23:53,-0.0
03-18 00:03,-0.1
03-18 00:13,-0.1
03-18 00:23,0.0
03-18 00:33,-0.0
03-18 00:43,-0.1
03-18 00:53,-0.1
03-18 01:03,-0.1
03-18 01:13,-0.1
03-18 01:23,-0.1
03-18 01:33,-0.1
03-18 01:43,-0.1
03-18 01:53,-0.0
03-18 02:03,-0.0
03-18 02:13,-0.0
03-18 02:23,-0.0
03-18 02:33,-0.1
03-18 02:43,-0.1
03-18 02:53,-0.1
03-18 03:03,-0.1
03-18 03:13,-0.0
03-18 03:23,0.0
03-18 03:33,-0.1
03-18 03:43,-0.1
03-18 03:53,-0.1
03-18 04:03,-0.1
03-18 04:13,-0.1
03-18 04:23,-0.1
03-18 04:33,-0.1
03-18 04:43,-0.0
03-18 04:53,-0.0
03-18 05:03,0.0
03-18 05:13,-0.0
03-18 05:23,0.0
03-18 05:33,0.2
03-18 05:43,1.3
03-18 05:53,5.5
03-18 06:03,13.4
03-18 06:13,13.5
03-18 06:23,13.5
03-18 06:33,13.6
03-18 06:43,17.1
03-18 06:53,14.9
03-18 07:03,14.9
03-18 07:13,14.9
03-18 07:23,15.0
03-18 07:33,15.0
03-18 07:43,15.0
03-18 07:53,15.0
03-18 08:03,14.9
03-18 08:13,16.2
03-18 08:23,16.3
03-18 08:33,38.1
03-18 08:43,15.2
03-18 08:53,15.1
03-18 09:03,41.5
03-18 09:13,42.1
03-18 09:23,39.9
03-18 09:33,41.8
03-18 09:43,41.4
03-18 09:53,39.0
03-18 10:03,42.3
03-18 10:14,39.4
03-18 12:01,39.5
03-19 12:00,40.2
03-19 12:10,39.2
03-19 12:20,39.9
03-19 12:30,40.2
03-19 12:40,40.0
03-19 12:50,41.1
03-19 13:00,40.6
03-19 13:10,39.8
03-19 13:21,41.7
03-19 13:21,41.7
03-19 13:21,41.7
03-19 13:21,41.7
03-19 13:21,41.7
03-19 13:31,42.1
03-19 13:41,39.0
03-19 13:56,42.4
03-19 13:56,42.4
03-19 13:56,42.4
03-19 13:56,42.3
03-19 13:56,42.3
03-19 13:56,42.2
03-19 13:57,42.2
03-19 13:57,42.1
03-19 13:57,42.2
03-19 13:57,42.2
03-19 13:57,42.2
03-19 13:57,42.2
03-19 13:57,42.3
03-19 13:57,42.3
03-19 13:57,42.3
03-19 13:57,42.3
03-19 13:57,42.3
03-19 13:57,42.3
03-19 13:58,42.2
03-19 13:58,42.2
03-19 13:58,42.2
03-19 13:58,42.2
03-19 13:58,42.1
03-19 13:58,42.1
03-19 13:58,42.1
03-19 13:58,42.1
03-19 13:58,42.1
03-19 13:58,42.1
03-19 13:58,42.1
03-19 13:58,42.0
03-19 13:58,42.0
03-19 13:59,42.0
03-19 13:59,42.0
03-19 13:59,42.0
03-19 13:59,42.0
03-19 13:59,42.0
03-19 13:59,42.0
03-19 13:59,42.0
03-19 13:59,41.8
03-19 13:59,41.8
03-19 13:59,41.8
03-19 13:59,41.8
03-19 14:09,41.0
03-19 14:19,42.0
03-19 14:29,41.1
03-19 14:39,40.1
03-19 14:49,39.2
03-19 15:00,37.1
03-19 15:10,36.8
03-19 15:20,37.4
03-19 15:30,16.3
03-19 15:40,14.9
03-19 15:50,15.2
03-19 16:00,15.2
03-19 16:10,15.2
03-19 16:20,15.3
03-19 16:30,15.3
03-19 16:40,15.3
03-19 16:50,15.2
03-19 17:00,15.1
03-19 17:10,15.0
03-19 17:20,15.0
03-19 17:30,15.0
03-19 17:40,14.9
03-19 17:50,14.9
03-19 18:00,13.8
03-19 18:10,13.6
03-19 18:20,13.5
03-19 18:30,13.4
03-19 18:40,7.6
03-19 18:50,1.6
03-19 19:00,0.2
03-19 19:10,0.1
03-19 19:20,-0.0
03-19 19:30,-0.0
03-19 19:40,-0.0
03-19 19:50,-0.0
03-19 20:00,0.0
03-19 20:10,0.0
03-19 20:20,-0.0
03-19 20:30,0.0
03-19 20:40,0.0
03-19 20:50,0.0
03-19 21:00,0.0
03-19 21:10,-0.0
03-19 21:20,-0.0
03-19 21:30,-0.0
03-19 21:40,-0.1
03-19 21:50,-0.0
03-19 22:00,-0.0
03-19 22:10,-0.1
03-19 22:20,-0.1
03-19 22:30,-0.1
03-19 22:40,-0.0
03-19 22:50,-0.1
03-19 23:00,-0.0
03-19 23:10,-0.0
03-19 23:20,-0.1
03-19 23:30,-0.0
03-19 23:40,-0.0
03-19 23:50,-0.1
03-20 00:00,-0.0
03-20 00:10,-0.0
03-20 00:20,-0.1
03-20 00:30,-0.0
03-20 00:40,-0.1
03-20 00:50,-0.0
03-20 01:00,-0.0
03-20 01:10,-0.0
03-20 01:20,-0.0
03-20 01:30,-0.0
03-20 01:40,-0.1
03-20 01:50,-0.0
03-20 02:00,-0.1
03-20 02:10,-0.1
03-20 02:20,-0.1
03-20 02:30,-0.0
03-20 02:40,-0.1
03-20 02:50,-0.0
03-20 03:00,-0.0
03-20 03:10,-0.0
03-20 03:20,-0.1
03-20 03:30,-0.0
03-20 03:40,-0.1
03-20 03:50,-0.1
03-20 04:00,-0.1
03-20 04:10,-0.1
03-20 04:20,-0.1
03-20 04:30,-0.0
03-20 04:40,-0.0
03-20 04:50,-0.1
03-20 05:00,-0.0
03-20 05:10,0.0
03-20 05:20,0.0
03-20 05:30,0.1
03-20 05:40,0.4
03-20 05:50,2.9
03-20 06:00,11.7
03-20 06:10,13.4
03-20 06:20,13.5
03-20 06:30,13.6
03-20 06:40,13.7
03-20 06:50,16.2
03-20 07:00,14.9
03-20 07:10,15.0
03-20 07:20,14.9
03-20 07:30,15.1
03-20 07:40,15.2
03-20 07:50,15.3
03-20 08:00,15.2
03-20 08:10,15.3
03-20 08:20,15.2
03-20 08:30,15.2
03-20 08:40,15.2
03-20 08:50,15.2
03-20 09:00,15.2
03-20 09:10,15.2
03-20 09:20,15.2
03-20 09:30,15.2
03-20 09:40,15.3
03-20 09:50,15.3
03-20 10:00,15.0
03-20 10:10,15.1
03-20 10:20,15.1
03-20 10:30,15.2
03-20 10:40,15.2
03-20 10:50,15.3
03-20 11:00,15.2
03-20 11:10,15.1
03-20 11:20,15.3
03-20 11:30,15.3
03-20 11:40,15.3
03-20 11:50,15.3
03-20 12:00,38.6
03-20 12:10,38.6
03-20 12:20,38.5
03-20 12:30,34.9
03-20 12:40,15.4
03-20 12:50,15.3
03-20 13:00,15.2
03-20 13:10,15.1
03-20 13:20,15.0
03-20 13:30,29.2
03-20 13:40,15.2
03-20 13:50,15.1
03-20 14:00,15.1
03-20 14:10,15.2
03-20 14:20,15.1
03-20 14:30,25.8
03-20 14:40,15.0
03-20 14:50,15.1
03-20 15:00,15.0
03-20 15:10,15.1
03-20 15:20,15.2
03-20 15:30,15.2
03-20 15:40,14.9
03-20 15:50,14.9
03-20 16:00,15.0
03-20 16:10,14.8
03-20 16:20,14.9
03-20 16:30,14.9
03-20 16:40,14.9
03-20 16:50,14.8
03-20 17:00,14.8
03-20 17:10,14.7
03-20 17:20,23.8
03-20 17:30,13.4
03-20 17:40,13.5
03-20 17:50,13.6
03-20 18:00,13.6
03-20 18:10,13.5
03-20 18:20,13.4
03-20 18:30,10.4
03-20 18:40,3.1
03-20 18:50,0.5
03-20 19:00,0.1
03-20 19:10,0.1
03-20 19:20,0.1
03-20 19:30,0.1
03-20 19:40,0.0
03-20 19:50,0.0
03-20 20:00,0.0
03-20 20:10,0.0
03-20 20:20,0.1
03-20 20:30,0.0
03-20 20:40,0.1
03-20 20:50,0.0
03-20 21:00,0.0
03-20 21:10,-0.0
03-20 21:20,-0.0
03-20 21:30,-0.0
03-20 21:40,0.0
03-20 21:50,0.0
03-20 22:00,-0.0
03-20 22:10,-0.0
03-20 22:20,-0.0
03-20 22:30,0.0
03-20 22:40,-0.0
03-20 22:50,0.0
03-20 23:00,-0.0
03-20 23:10,-0.0
03-20 23:20,0.0
03-20 23:30,0.0
03-20 23:40,-0.0
03-20 23:50,-0.0
03-21 00:00,-0.0
03-21 00:10,-0.1
03-21 00:20,-0.0
03-21 00:30,0.0
03-21 00:40,-0.0
03-21 00:50,-0.0
03-21 01:00,0.0
03-21 01:10,-0.0
03-21 01:20,-0.0
03-21 01:30,-0.0
03-21 01:40,-0.0
03-21 01:51,-0.0
03-21 02:01,-0.0
03-21 02:11,-0.1
03-21 02:21,-0.0
03-21 02:31,-0.1
03-21 02:41,-0.1
03-21 02:51,0.0
03-21 03:01,-0.1
03-21 03:11,-0.0
03-21 03:21,-0.0
03-21 03:31,-0.0
03-21 03:41,-0.1
03-21 03:51,-0.0
03-21 04:01,-0.1
03-21 04:11,0.0
03-21 04:21,-0.1
03-21 04:31,-0.0
03-21 04:41,-0.0
03-21 04:51,-0.0
03-21 05:01,-0.1
03-21 05:11,-0.1
03-21 05:21,0.0
03-21 05:31,0.2
03-21 05:41,1.4
03-21 05:51,7.3
03-21 06:01,13.4
03-21 06:11,13.4
03-21 06:21,13.3
03-21 06:31,13.5
03-21 06:41,13.5
03-21 06:51,14.9
03-21 07:01,14.8
03-21 07:11,14.8
03-21 07:21,14.9
03-21 07:31,15.1
03-21 07:41,14.8
03-21 07:51,15.0
03-21 08:01,15.2
03-21 08:11,14.8
03-21 08:21,15.1
03-21 08:31,15.2
03-21 08:41,40.2
03-21 08:51,39.5
03-21 09:01,15.5
03-21 09:11,38.1
03-21 09:21,35.4
03-21 09:31,15.2
03-21 09:41,14.6
03-21 09:51,41.1
03-21 10:01,39.2
03-21 10:11,42.2
03-21 10:21,40.6
03-21 10:31,38.5
03-21 10:41,39.6
03-21 10:51,15.5
03-21 11:01,38.6
03-21 11:11,15.4
03-21 11:21,40.2
03-21 11:31,39.6
03-21 11:41,40.9
03-21 12:00,41.4
03-22 12:00,41.7
03-22 12:10,40.9
03-22 12:20,41.0
03-22 12:30,40.7
03-22 12:40,40.7
03-22 12:50,39.9
03-22 13:00,41.7
03-22 13:10,41.7
03-22 13:20,41.8
03-22 13:30,40.2
03-22 13:40,40.3
03-22 13:50,38.8
03-22 14:00,39.0
03-22 14:10,32.2
03-22 14:20,15.1
03-22 14:30,15.2
03-22 14:40,15.1
03-22 14:50,15.2
03-22 15:00,15.3
03-22 15:10,15.3
03-22 15:20,15.3
03-22 15:30,15.3
03-22 15:40,15.4
03-22 15:50,15.2
03-22 16:00,15.0
03-22 16:10,15.1
03-22 16:20,14.9
03-22 16:30,14.9
03-22 16:40,14.9
03-22 16:50,14.8
03-22 17:00,20.9
03-22 17:10,14.7
03-22 17:20,20.5
03-22 17:30,13.6
03-22 17:40,13.6
03-22 17:50,14.8
03-22 18:00,22.5
03-22 18:10,20.6
03-22 18:20,13.5
03-22 18:30,13.3
03-22 18:40,11.1
03-22 18:50,6.1
03-22 19:00,1.0
03-22 19:10,0.1
03-22 19:20,0.1
03-22 19:30,0.0
03-22 19:40,0.1
03-22 19:50,0.0
03-22 20:00,0.0
03-22 20:10,0.1
03-22 20:20,0.1
03-22 20:30,0.1
03-22 20:40,0.1
03-22 20:50,0.0
03-22 21:00,0.0
03-22 21:10,0.0
03-22 21:20,0.0
03-22 21:30,0.0
03-22 21:40,-0.0
03-22 21:50,0.0
03-22 22:00,0.0
03-22 22:10,0.0
03-22 22:20,-0.0
03-22 22:30,0.0
03-22 22:40,-0.1
03-22 22:50,-0.1
03-22 23:00,-0.1
03-22 23:10,0.0
03-22 23:20,-0.0
03-22 23:30,-0.1
03-22 23:40,-0.0
03-22 23:50,-0.0
03-23 00:00,-0.1
03-23 00:10,-0.0
03-23 00:20,-0.0
03-23 00:30,-0.1
03-23 00:40,-0.0
03-23 00:51,-0.1
03-23 01:01,-0.1
03-23 01:11,-0.1
03-23 01:21,-0.1
03-23 01:31,-0.1
03-23 01:41,-0.1
03-23 01:51,-0.1
03-23 02:01,-0.1
03-23 02:11,-0.1
03-23 02:21,-0.1
03-23 02:31,-0.1
03-23 02:41,-0.1
03-23 02:51,-0.1
03-23 03:01,-0.1
03-23 03:11,-0.1
03-23 03:21,-0.1
03-23 03:31,-0.0
03-23 03:41,-0.1
03-23 03:51,-0.1
03-23 04:01,-0.1
03-23 04:11,-0.1
03-23 04:21,-0.0
03-23 04:31,-0.1
03-23 04:41,-0.0
03-23 04:51,-0.1
03-23 05:01,-0.0
03-23 05:11,0.0
03-23 05:21,0.2
03-23 05:31,1.2
03-23 05:41,5.8
03-23 05:51,13.4
03-23 06:01,13.5
03-23 06:11,13.6
03-23 06:21,13.6
03-23 06:31,14.9
03-23 06:41,15.0
03-23 06:51,15.1
03-23 07:01,15.0
03-23 07:11,15.2
03-23 07:21,15.3
03-23 07:31,15.1
03-23 07:41,14.9
03-23 07:51,15.2
03-23 08:01,15.3
03-23 08:11,14.7
03-23 08:21,15.0
03-23 08:31,41.0
03-23 08:41,41.7
03-23 08:51,41.2
03-23 09:01,41.6
03-23 09:11,41.9
03-23 09:21,42.4
03-23 09:31,39.5
03-23 09:41,31.8
03-23 09:51,42.3
03-23 10:01,42.1
03-23 10:11,42.2
03-23 10:21,42.3
03-23 10:31,42.4
03-23 10:41,40.8
03-23 10:51,43.2
03-23 11:01,40.1
03-23 11:11,41.6
03-23 11:21,40.8
03-23 11:31,38.6
03-23 11:41,14.9
03-23 11:51,43.1
03-23 12:00,39.3
03-23 12:10,15.1
03-23 12:20,16.3
03-23 12:30,41.0
03-23 12:40,41.4
03-23 12:50,40.2
03-23 13:00,39.6
03-23 13:10,41.1
03-23 13:20,41.6
03-23 13:30,38.4
03-23 13:40,24.7
03-23 13:50,15.0
03-23 14:00,15.1
03-23 14:10,15.3
03-23 14:20,15.2
03-23 14:30,15.1
03-23 14:40,14.9
03-23 14:50,15.0
03-23 15:00,15.0
03-23 15:10,15.0
03-23 15:20,15.0
03-23 15:30,14.9
03-23 15:40,14.9
03-23 15:50,14.9
03-23 16:00,14.9
03-23 16:10,14.9
03-23 16:20,14.9
03-23 16:30,14.9
03-23 16:40,15.0
03-23 16:50,14.9
03-23 17:00,14.8
03-23 17:10,14.9
03-23 17:20,22.6
03-23 17:30,21.8
03-23 17:40,17.5
03-23 17:50,13.6
03-23 18:00,13.5
03-23 18:10,13.6
03-23 18:20,13.5
03-23 18:30,13.4
03-23 18:40,12.7
03-23 18:50,5.9
03-23 19:00,1.9
03-23 19:10,0.4
03-23 19:20,0.1
03-23 19:30,-0.0
03-23 19:40,0.0
03-23 19:50,-0.0
03-23 20:00,-0.0
03-23 20:10,-0.0
03-23 20:20,-0.1
03-23 20:30,-0.1
03-23 20:40,-0.1
03-23 20:50,-0.0
03-23 21:00,-0.0
03-23 21:10,-0.0
03-23 21:20,-0.0
03-23 21:30,-0.1
03-23 21:40,-0.1
03-23 21:50,-0.0
03-23 22:00,0.0
03-23 22:10,-0.1
03-23 22:20,-0.1
03-23 22:30,-0.0
03-23 22:40,-0.0
03-23 22:50,-0.0
03-23 23:00,-0.1
03-23 23:10,-0.1
03-23 23:20,-0.1
03-23 23:30,-0.0
03-23 23:40,-0.0
03-23 23:50,-0.1
03-24 00:00,-0.1
03-24 00:10,-0.0
03-24 00:20,-0.1
03-24 00:30,-0.1
03-24 00:40,-0.1
03-24 00:50,-0.1
03-24 01:00,-0.1
03-24 01:10,-0.1
03-24 01:20,-0.1
03-24 01:30,-0.1
03-24 01:40,-0.0
03-24 01:50,-0.1
03-24 02:00,-0.1
03-24 02:11,-0.0
03-24 02:21,-0.1
03-24 02:31,-0.1
03-24 02:41,-0.1
03-24 02:51,-0.1
03-24 03:01,-0.0
03-24 03:11,-0.1
03-24 03:21,-0.0
03-24 03:31,-0.1
03-24 03:41,-0.1
03-24 03:51,-0.1
03-24 04:01,-0.1
03-24 04:11,-0.1
03-24 04:21,-0.0
03-24 04:31,-0.0
03-24 04:41,-0.1
03-24 04:51,-0.1
03-24 05:01,-0.0
03-24 05:11,0.0
03-24 05:21,0.3
03-24 05:31,1.8
03-24 05:41,9.3
03-24 05:51,13.4
03-24 06:01,13.5
03-24 06:11,13.6
03-24 06:21,15.6
03-24 06:31,14.9
03-24 06:41,14.9
03-24 06:51,14.9
03-24 07:01,15.0
03-24 07:11,15.1
03-24 07:21,15.2
03-24 07:31,15.0
03-24 07:41,15.1
03-24 07:51,15.3
03-24 08:01,15.1
03-24 08:11,15.1
03-24 08:21,14.7
03-24 08:31,41.9
03-24 08:41,42.2
03-24 08:51,42.0
03-24 09:01,42.0
03-24 09:11,42.3
03-24 09:21,41.1
03-24 09:31,40.2
03-24 09:41,41.0
03-24 09:51,42.9
03-24 10:01,38.8
03-24 10:11,43.0
03-24 10:21,39.5
03-24 10:31,39.4
03-24 10:41,41.4
03-24 10:51,41.7
03-24 11:01,43.0
03-24 11:11,38.7
03-24 11:21,40.4
03-24 11:31,40.4
03-24 11:41,42.6
03-24 11:51,40.9
03-24 12:00,39.6
03-24 12:10,14.8
03-24 12:20,15.2
03-24 12:30,42.8
03-24 12:40,41.7
03-24 12:50,15.3
03-24 13:00,40.4
03-24 13:10,33.5
03-24 13:20,16.0
03-24 13:30,43.2
03-24 13:40,16.3
03-24 13:50,15.0
03-24 14:00,15.1
03-24 14:10,43.3
03-24 14:20,42.2
03-24 14:30,43.0
03-24 14:40,39.7
03-24 14:50,16.4
03-24 15:00,42.4
03-24 15:10,40.2
03-24 15:20,15.0
03-24 15:30,14.9
03-24 15:40,15.3
03-24 15:50,14.9
03-24 16:00,15.2
03-24 16:10,15.3
03-24 16:20,15.3
03-24 16:30,15.0
03-24 16:40,15.0
03-24 16:50,15.1
03-24 17:00,15.1
03-24 17:10,15.3
03-24 17:20,15.1
03-24 17:30,15.0
03-24 17:40,15.0
03-24 17:50,15.8
03-24 18:00,14.9
03-24 18:10,20.6
03-24 18:20,13.6
03-24 18:30,13.5
03-24 18:40,13.6
03-24 18:50,6.6
03-24 19:00,1.3
03-24 19:10,0.4
03-24 19:20,0.1
03-24 19:30,0.0
03-24 19:40,-0.0
03-24 19:50,-0.0
03-24 20:00,-0.0
03-24 20:10,-0.1
03-24 20:20,0.0
03-24 20:30,-0.0
03-24 20:40,-0.0
03-24 20:50,-0.0
03-24 21:00,-0.0
03-24 21:10,-0.1
03-24 21:20,0.0
03-24 21:30,0.0
03-24 21:40,-0.0
03-24 21:50,-0.0
03-24 22:00,0.1
03-24 22:10,0.0
03-24 22:20,-0.1
03-24 22:30,-0.0
03-24 22:40,-0.0
03-24 22:50,0.0
03-24 23:00,-0.0
03-24 23:10,-0.1
03-24 23:20,-0.0
03-24 23:30,-0.0
03-24 23:40,-0.0
03-24 23:50,-0.0
03-25 00:00,-0.1
03-25 00:10,-0.0
03-25 00:20,-0.1
03-25 00:30,-0.0
03-25 00:40,-0.0
03-25 00:50,-0.0
03-25 01:00,-0.0
03-25 01:10,-0.0
03-25 01:20,-0.1
03-25 01:31,-0.1
03-25 01:41,-0.0
03-25 01:51,-0.0
03-25 02:01,-0.0
03-25 02:11,-0.1
03-25 02:21,-0.0
03-25 02:31,-0.1
03-25 02:41,-0.1
03-25 02:51,-0.0
03-25 03:01,-0.0
03-25 03:11,-0.0
03-25 03:21,-0.0
03-25 03:31,-0.1
03-25 03:41,-0.0
03-25 03:51,-0.1
03-25 04:01,-0.1
03-25 04:11,-0.0
03-25 04:21,-0.0
03-25 04:31,-0.0
03-25 04:41,-0.1
03-25 04:51,-0.1
03-25 05:01,-0.1
03-25 05:11,0.1
03-25 05:21,0.5
03-25 05:31,2.7
03-25 05:41,6.4
03-25 05:51,10.1
03-25 06:01,13.5
03-25 06:11,13.6
03-25 06:21,13.6
03-25 06:31,16.3
03-25 06:41,15.0
03-25 06:51,15.1
03-25 07:01,15.1
03-25 07:11,15.2
03-25 07:21,15.4
03-25 07:31,15.2
03-25 07:41,15.1
03-25 07:51,15.1
03-25 08:01,15.2
03-25 08:11,15.2
03-25 08:21,42.4
03-25 08:31,39.6
03-25 08:41,38.4
03-25 08:51,36.9
03-25 09:01,42.4
03-25 09:11,42.4
03-25 09:21,42.1
03-25 09:31,41.2
03-25 09:41,42.3
03-25 09:51,42.6
03-25 10:01,42.2
03-25 10:11,42.2
03-25 10:21,41.2
03-25 10:31,42.0
03-25 10:41,40.3
03-25 10:51,43.1
03-25 11:01,42.8
03-25 11:11,41.9
03-25 11:21,42.1
03-25 11:31,42.2
03-25 11:41,41.2
03-25 11:51,42.5
03-25 12:00,38.6
03-25 12:10,40.4
03-25 12:20,40.3
03-25 12:30,40.0
03-25 12:40,37.8
03-25 12:50,42.0
03-25 13:00,42.6
03-25 13:10,37.5
03-25 13:20,38.2
03-25 13:30,42.2
03-25 13:40,41.4
03-25 13:50,41.7
03-25 14:01,42.3
03-25 14:11,41.9
03-25 14:21,41.9
03-25 14:31,41.7
03-25 14:41,41.4
03-25 14:51,40.9
03-25 15:01,41.1
03-25 15:11,40.6
03-25 15:21,38.4
03-25 15:31,37.4
03-25 15:41,38.1
03-25 15:51,37.5
03-25 16:01,38.6
03-25 16:11,38.6
03-25 16:21,15.9
03-25 16:31,14.8
03-25 16:41,15.1
03-25 16:51,15.2
03-25 17:01,15.1
03-25 17:11,15.1
03-25 17:21,15.0
03-25 17:31,15.0
03-25 17:41,14.9
03-25 17:51,14.8
03-25 18:01,23.7
03-25 18:11,13.6
03-25 18:21,13.4
03-25 18:31,13.3
03-25 18:41,13.3
03-25 18:51,3.1
03-25 19:01,0.6
03-25 19:11,0.1
03-25 19:21,0.0
03-25 19:31,-0.0
03-25 19:41,0.0
03-25 19:51,-0.0
03-25 20:01,0.0
03-25 20:11,-0.0
03-25 20:21,-0.0
03-25 20:31,-0.0
03-25 20:41,-0.1
03-25 20:51,0.0
03-25 21:01,-0.0
03-25 21:11,-0.1
03-25 21:21,-0.0
03-25 21:31,-0.0
03-25 21:41,-0.1
03-25 21:51,-0.0
03-25 22:01,-0.0
03-25 22:11,-0.0
03-25 22:21,-0.0
03-25 22:31,0.0
03-25 22:41,0.0
03-25 22:51,0.0
03-25 23:01,-0.0
03-25 23:11,0.1
03-25 23:21,-0.0
03-25 23:31,-0.0
03-25 23:41,-0.0
03-25 23:51,-0.0
03-26 00:01,0.0
03-26 00:11,-0.0
03-26 00:21,0.0
03-26 00:31,-0.0
03-26 00:41,0.0
03-26 00:51,0.0
03-26 02:01,0.0
03-26 02:11,0.0
03-26 02:21,-0.0
03-26 02:31,0.0
03-26 02:41,-0.0
03-26 02:51,-0.0
03-26 03:01,-0.0
03-26 03:11,-0.0
03-26 03:21,0.0
03-26 03:31,-0.0
03-26 03:41,-0.0
03-26 03:51,-0.0
03-26 04:01,-0.0
03-26 04:11,0.0
03-26 04:21,-0.0
03-26 04:31,-0.0
03-26 04:41,0.0
03-26 04:51,-0.1
03-26 05:01,0.0
03-26 05:11,-0.0
03-26 05:21,-0.0
03-26 05:31,-0.0
03-26 05:41,-0.1
03-26 05:51,-0.0
03-26 06:01,-0.0
03-26 06:11,0.0
03-26 06:21,0.2
03-26 06:31,1.3
03-26 06:41,6.3
03-26 06:51,13.3
03-26 07:01,13.4
03-26 07:11,13.5
03-26 07:21,13.6
03-26 07:31,23.8
03-26 07:41,14.9
03-26 07:51,14.9
03-26 08:01,14.9
03-26 08:11,15.1
03-26 08:21,15.1
03-26 08:31,15.2
03-26 08:41,15.2
03-26 08:51,15.2
03-26 09:01,15.2
03-26 09:11,15.3
03-26 09:21,15.4
03-26 09:31,15.3
03-26 09:41,15.8
03-26 09:51,15.1
03-26 10:01,15.0
03-26 10:11,15.0
03-26 10:21,14.3
03-26 10:31,14.6
03-26 10:41,20.4
03-26 10:51,15.4
03-26 11:01,15.3
03-26 11:11,14.7
03-26 11:21,15.2
03-26 11:22,15.2
03-26 11:32,15.1
03-26 11:42,15.1
03-26 11:52,33.0
03-26 12:00,41.3
03-26 12:10,40.8
03-26 12:20,24.6
03-26 12:30,15.0
03-26 12:40,15.1
03-26 12:50,14.6
03-26 13:00,15.0
03-26 13:10,15.2
03-26 13:20,15.2
03-26 13:30,15.2
03-26 13:40,15.2
03-26 13:50,15.1
03-26 14:00,15.1
03-26 14:10,14.9
03-26 14:20,15.4
03-26 14:30,42.4
03-26 14:40,15.1
03-26 14:50,14.7
03-26 15:00,41.0
03-26 15:10,39.5
03-26 15:20,28.4
03-26 15:30,15.1
03-26 15:40,15.1
03-26 15:50,14.5
03-26 16:00,14.5
03-26 16:10,15.1
03-26 16:20,15.2
03-26 16:30,15.3
03-26 16:40,15.3
03-26 16:50,15.3
03-26 17:00,14.7
03-26 17:10,15.2
03-26 17:15,15.1
03-26 17:25,26.9
03-26 17:35,14.9
03-26 17:45,15.0
03-26 17:55,15.0
03-26 18:05,15.0
03-26 18:15,15.1
03-26 18:25,28.5
03-26 18:35,15.0
03-26 18:45,14.8
03-26 18:55,14.8
03-26 19:05,14.7
03-26 19:15,14.8
03-26 19:25,13.6
03-26 19:35,13.5
03-26 19:45,13.4
03-26 19:55,8.9
03-26 20:05,2.3
03-26 20:15,0.4
03-26 20:25,0.0
03-26 20:35,-0.0
03-26 20:45,0.0
03-26 20:55,-0.0
03-26 21:05,-0.0
03-26 21:15,-0.0
03-26 21:25,-0.0
03-26 21:35,0.0
03-26 21:45,0.0
03-26 21:55,0.0
03-26 22:05,-0.0
03-26 22:15,-0.0
03-26 22:25,-0.0
03-26 22:35,0.0
03-26 22:45,0.0
03-26 22:55,0.1
03-26 23:05,0.0
03-26 23:15,-0.0
03-26 23:25,-0.0
03-26 23:35,-0.0
03-26 23:45,-0.0
03-26 23:55,-0.0
03-27 00:05,0.0
03-27 00:15,-0.0
03-27 00:25,0.0
03-27 00:35,0.0
03-27 00:45,-0.0
03-27 00:55,0.0
03-27 01:05,0.0
03-27 01:15,0.0
03-27 01:25,-0.0
03-27 01:35,0.0
03-27 01:45,0.0
03-27 01:55,-0.0
03-27 02:05,-0.0
03-27 02:15,-0.0
03-27 02:25,-0.0
03-27 02:35,0.0
03-27 02:45,0.0
03-27 02:55,-0.0
03-27 03:05,-0.0
03-27 03:15,-0.0
03-27 03:25,-0.0
03-27 03:35,-0.1
03-27 03:45,-0.0
03-27 03:55,-0.0
03-27 04:05,-0.1
03-27 04:15,-0.0
03-27 04:25,-0.0
03-27 04:35,-0.0
03-27 04:45,-0.0
03-27 04:55,-0.0
03-27 05:05,-0.0
03-27 05:15,-0.0
03-27 05:25,-0.0
03-27 05:35,-0.0
03-27 05:45,-0.0
03-27 05:55,0.1
03-27 06:05,0.1
03-27 06:15,0.5
03-27 06:25,2.3
03-27 06:35,10.1
03-27 06:45,13.4
03-27 06:55,13.4
03-27 07:05,13.4
03-27 07:15,22.7
03-27 07:25,24.1
03-27 07:35,14.8
03-27 07:45,14.9
03-27 07:55,15.0
03-27 08:05,15.1
03-27 08:15,15.1
03-27 08:25,15.1
03-27 08:35,15.3
