Time, Pressure MBar
03-09 02:31,989
03-09 02:41,989
03-09 02:51,990
03-09 03:01,989
03-09 03:11,990
03-09 03:21,989
03-09 03:31,989
03-09 03:41,989
03-09 03:51,989
03-09 04:01,990
03-09 04:11,989
03-09 04:21,989
03-09 04:31,989
03-09 04:41,989
03-09 04:51,989
03-09 05:01,989
03-09 05:11,989
03-09 05:21,989
03-09 05:31,989
03-09 05:41,989
03-09 05:51,989
03-09 06:01,989
03-09 06:11,989
03-09 06:21,989
03-09 06:31,989
03-09 06:41,989
03-09 06:51,989
03-09 07:01,989
03-09 07:11,988
03-09 07:21,989
03-09 07:31,989
03-09 07:41,988
03-09 07:51,988
03-09 08:01,988
03-09 08:11,988
03-09 08:21,988
03-09 08:31,988
03-09 08:41,988
03-09 08:51,988
03-09 09:01,988
03-09 09:11,988
03-09 09:21,988
03-09 09:31,987
03-09 09:41,987
03-09 09:51,987
03-09 10:01,987
03-09 10:11,987
03-09 10:21,987
03-09 10:31,987
03-09 10:41,987
03-09 10:51,987
03-09 11:01,987
03-09 11:11,987
03-09 11:21,988
03-09 11:31,988
03-09 11:41,979
03-09 11:51,989
03-09 12:00,984
03-09 12:10,975
03-09 12:20,983
03-09 12:30,986
03-09 12:40,988
03-09 12:50,986
03-09 13:00,990
03-09 13:10,991
03-09 13:20,987
03-09 13:30,989
03-09 13:40,992
03-09 13:50,992
03-09 14:00,991
03-09 14:10,991
03-09 14:20,991
03-09 14:30,991
03-09 14:40,991
03-09 14:50,991
03-09 15:00,991
03-09 15:10,990
03-09 15:20,990
03-09 15:30,990
03-09 15:40,990
03-09 15:50,990
03-09 16:00,990
03-09 16:10,990
03-09 16:20,989
03-09 16:30,989
03-09 16:40,989
03-09 16:50,989
03-09 17:02,989
03-09 17:02,989
03-09 17:02,989
03-09 17:03,989
03-09 17:03,989
03-09 17:03,989
03-09 17:03,989
03-09 17:03,989
03-09 17:03,989
03-09 17:03,989
03-09 17:03,989
03-09 17:04,989
03-09 17:04,989
03-09 17:04,989
03-09 17:04,989
03-09 17:04,989
03-09 17:04,989
03-09 17:04,989
03-09 17:04,989
03-09 17:04,989
03-09 17:14,988
03-09 17:24,988
03-09 17:34,988
03-09 17:44,988
03-09 17:54,988
03-09 18:04,988
03-09 18:14,988
03-09 18:24,988
03-09 18:34,988
03-09 18:44,987
03-09 18:54,987
03-09 19:04,987
03-09 19:14,987
03-09 19:24,986
03-09 19:34,986
03-09 19:44,986
03-09 19:54,986
03-09 20:04,986
03-09 20:14,986
03-09 20:24,985
03-09 20:34,985
03-09 20:44,985
03-09 20:54,985
03-10 12:00,1010
03-10 12:10,1010
03-10 12:20,1010
03-10 12:30,1010
03-10 12:40,1010
03-11 12:00,1002
03-11 12:10,998
03-11 12:20,995
03-11 12:30,997
03-11 12:40,1000
03-11 12:50,1005
03-11 13:00,1006
03-12 14:06,1002
03-12 14:16,1002
03-12 14:26,1002
03-12 14:36,1002
03-12 14:46,1002
03-12 14:56,1001
03-12 15:06,1001
03-12 15:16,1001
03-12 15:26,1001
03-12 15:36,1001
03-12 15:46,1001
03-12 15:56,1000
03-12 16:06,1000
03-12 16:16,1000
03-12 16:26,999
03-12 16:36,999
03-12 16:46,999
03-12 16:56,999
03-12 17:06,998
03-12 17:16,998
03-12 17:26,998
03-12 17:36,998
03-12 17:46,998
03-12 17:56,997
03-12 18:06,997
03-12 18:16,997
03-12 18:26,996
03-12 18:36,996
03-12 18:46,996
03-12 18:56,996
03-12 19:06,996
03-12 19:16,996
03-12 19:26,995
03-12 19:36,995
03-12 19:46,995
03-12 19:56,995
03-12 20:06,994
03-12 20:16,994
03-12 20:26,994
03-12 20:36,994
03-12 20:46,994
03-12 20:56,994
03-12 21:06,994
03-12 21:16,993
03-12 21:27,993
03-12 21:37,993
03-12 21:47,993
03-12 21:57,993
03-12 22:07,993
03-12 22:17,993
03-12 22:27,992
03-12 22:38,992
03-12 22:48,992
03-12 22:58,992
03-12 23:08,991
03-12 23:18,991
03-12 23:28,991
03-12 23:38,990
03-12 23:49,990
03-12 23:59,990
03-13 00:09,990
03-13 00:19,990
03-13 00:29,990
03-13 00:39,990
03-13 00:49,990
03-13 01:00,990
03-13 01:10,989
03-13 01:20,989
03-13 01:30,989
03-13 01:40,989
03-13 01:50,989
03-13 02:00,989
03-13 02:11,989
03-13 02:21,989
03-13 02:31,989
03-13 02:41,989
03-13 02:51,988
03-13 03:01,988
03-13 03:11,988
03-13 03:22,987
03-13 03:32,987
03-13 03:42,987
03-13 03:52,987
03-13 04:02,987
03-13 04:12,987
03-13 04:22,987
03-13 04:33,987
03-13 04:43,987
03-13 04:53,987
03-13 05:03,987
03-13 05:13,987
03-13 05:23,986
03-13 05:33,986
03-13 05:44,986
03-13 05:54,986
03-13 06:00,986
03-13 06:10,986
03-13 06:20,986
03-13 06:30,986
03-13 06:40,985
03-13 06:51,986
03-13 07:01,985
03-13 07:11,985
03-13 07:21,985
03-13 07:31,985
03-13 07:41,985
03-13 07:51,985
03-13 08:02,985
03-13 08:12,985
03-13 08:22,985
03-13 08:32,985
03-13 08:42,985
03-13 08:52,985
03-13 09:02,986
03-13 09:12,986
03-13 09:23,985
03-13 09:33,986
03-13 09:43,986
03-13 09:53,986
03-13 10:03,986
03-13 10:13,986
03-13 10:23,986
03-13 10:34,986
03-13 10:44,986
03-13 10:54,986
03-13 11:04,986
03-13 11:14,986
03-13 11:24,986
03-13 11:34,986
03-13 11:44,985
03-13 11:54,985
03-13 12:00,985
03-13 12:10,985
03-13 12:20,985
03-13 12:30,985
03-13 12:40,985
03-13 12:50,985
03-13 13:00,985
03-13 13:10,985
03-13 13:20,985
03-13 13:30,984
03-13 13:40,984
03-13 13:50,984
03-13 14:00,984
03-13 14:10,984
03-13 14:20,984
03-13 14:30,983
03-13 14:40,983
03-13 14:50,983
03-13 15:00,983
03-13 15:10,983
03-13 15:20,983
03-13 15:30,983
03-13 15:40,983
03-13 15:50,983
03-13 16:00,982
03-13 16:10,982
03-13 16:20,982
03-13 16:30,982
03-13 16:40,982
03-13 16:50,982
03-13 17:00,982
03-13 17:10,982
03-13 17:20,982
03-13 17:30,982
03-13 17:40,982
03-13 17:50,982
03-13 18:00,982
03-13 18:10,982
03-13 18:20,982
03-13 18:30,982
03-13 18:40,982
03-13 18:50,982
03-13 19:00,982
03-13 19:10,982
03-13 19:20,982
03-13 19:30,982
03-13 19:40,982
03-13 19:50,982
03-13 20:00,982
03-13 20:10,982
03-13 20:20,982
03-13 20:30,982
03-13 20:40,982
03-13 20:51,982
03-13 21:01,982
03-13 21:11,982
03-13 21:21,982
03-13 21:31,982
03-13 21:41,982
03-13 21:51,982
03-13 22:02,982
03-13 22:12,982
03-13 22:22,983
03-13 22:32,983
03-13 22:42,983
03-13 22:52,983
03-13 23:02,984
03-13 23:12,984
03-13 23:23,985
03-13 23:33,985
03-13 23:43,986
03-13 23:53,986
03-14 00:03,986
03-14 00:13,987
03-14 00:23,987
03-14 00:33,987
03-14 00:43,988
03-14 00:53,988
03-14 01:03,989
03-14 01:13,989
03-14 01:23,989
03-14 01:33,989
03-14 01:43,990
03-14 01:53,990
03-14 02:03,990
03-14 02:13,990
03-14 02:23,991
03-14 02:33,991
03-14 02:43,991
03-14 02:53,991
03-14 03:03,992
03-14 03:13,992
03-14 03:23,992
03-14 03:33,992
03-14 03:43,992
03-14 03:53,992
03-14 04:03,993
03-14 04:13,993
03-14 04:23,993
03-14 04:33,993
03-14 04:43,994
03-14 04:53,994
03-14 05:03,994
03-14 05:13,994
03-14 05:23,994
03-14 05:33,994
03-14 05:43,994
03-14 05:53,994
03-14 06:03,995
03-14 06:13,995
03-14 06:23,995
03-14 06:33,995
03-14 06:43,996
03-14 06:53,996
03-14 07:03,996
03-14 07:13,996
03-14 07:23,997
03-14 07:33,997
03-14 07:43,998
03-14 07:53,998
03-14 08:03,999
03-14 08:13,999
03-14 08:23,999
03-14 08:33,999
03-14 08:43,1000
03-14 08:53,1000
03-14 09:03,1001
03-14 09:13,1001
03-14 09:23,1001
03-14 09:33,1002
03-14 09:43,1002
03-14 09:53,1002
03-14 10:03,1003
03-14 10:13,1003
03-14 10:23,1003
03-14 10:33,1004
03-14 10:43,1004
03-14 10:53,1004
03-14 11:04,1004
03-14 11:14,1005
03-14 11:24,1005
03-14 11:34,1005
03-14 11:44,1005
03-14 11:54,1005
03-14 12:00,1005
03-14 12:10,1005
03-15 12:00,1012
03-15 12:10,1012
03-15 12:20,1012
03-15 12:30,1012
03-15 12:40,1012
03-15 12:50,1011
03-15 13:00,1011
03-15 13:10,1011
03-15 13:20,1011
03-15 13:30,1011
03-15 13:40,1011
03-15 13:50,1011
03-15 14:00,1011
03-15 14:10,1010
03-15 14:20,1010
03-15 14:30,1010
03-15 14:40,1010
03-15 14:50,1010
03-15 15:00,1010
03-15 15:10,1009
03-15 15:20,1009
03-15 15:30,1009
03-15 15:40,1009
03-15 15:50,1009
03-15 16:00,1009
03-15 16:10,1008
03-15 16:20,1008
03-15 16:30,1008
03-15 16:40,1008
03-15 16:50,1008
03-15 17:00,1008
03-15 17:10,1008
03-15 17:20,1007
03-15 17:30,1007
03-15 17:40,1007
03-15 17:50,1007
03-15 18:00,1007
03-15 18:10,1007
03-15 18:20,1007
03-15 18:30,1007
03-15 18:40,1007
03-15 18:50,1007
03-15 19:00,1007
03-15 19:10,1007
03-15 19:20,1007
03-15 19:30,1007
03-15 19:40,1007
03-15 19:50,1006
03-15 20:00,1006
03-15 20:10,1006
03-15 20:20,1006
03-15 20:30,1006
03-15 20:40,1006
03-15 20:50,1006
03-15 21:00,1006
03-15 21:10,1006
03-15 21:20,1006
03-15 21:30,1005
03-15 21:40,1005
03-15 21:50,1005
03-15 22:00,1005
03-15 22:10,1005
03-15 22:20,1005
03-15 22:30,1005
03-15 22:40,1005
03-15 22:50,1005
03-15 23:00,1005
03-15 23:10,1005
03-15 23:20,1004
03-15 23:30,1004
03-15 23:40,1004
03-15 23:50,1004
03-16 00:00,1004
03-16 00:10,1004
03-16 00:20,1004
03-16 00:30,1004
03-16 00:40,1004
03-16 00:50,1003
03-16 01:00,1003
03-16 01:10,1003
03-16 01:20,1003
03-16 01:30,1003
03-16 01:41,1003
03-16 01:51,1003
03-16 02:01,1003
03-16 02:11,1003
03-16 02:21,1003
03-16 02:31,1003
03-16 02:41,1003
03-16 02:51,1003
03-16 03:01,1003
03-16 03:11,1002
03-16 03:21,1002
03-16 03:31,1002
03-16 03:41,1002
03-16 03:51,1002
03-16 04:01,1002
03-16 04:11,1002
03-16 04:21,1002
03-16 04:31,1002
03-16 04:41,1002
03-16 04:51,1002
03-16 05:01,1002
03-16 05:11,1001
03-16 05:21,1002
03-16 05:31,1002
03-16 05:41,1002
03-16 05:51,1001
03-16 06:01,1001
03-16 06:11,1001
03-16 06:21,1001
03-16 06:31,1001
03-16 06:41,1001
03-16 06:51,1001
03-16 07:01,1001
03-16 07:11,1001
03-16 07:21,1001
03-16 07:31,1001
03-16 07:41,1001
03-16 07:51,1001
03-16 08:01,1001
03-16 08:11,1001
03-16 08:21,1001
03-16 08:31,1001
03-16 08:41,1001
03-16 08:51,1001
03-16 09:01,1001
03-16 09:11,1001
03-16 09:21,1001
03-16 09:31,1001
03-16 09:41,1001
03-16 09:51,1001
03-16 10:01,1000
03-16 10:11,1000
03-16 10:21,1000
03-16 10:31,1000
03-16 10:41,1000
03-16 10:51,1000
03-16 11:01,1000
03-16 11:11,1000
03-16 11:21,1000
03-16 11:31,1000
03-16 11:41,1000
03-16 11:51,1000
03-16 12:00,1000
03-16 12:10,1000
03-16 12:20,1000
03-16 12:30,1000
03-16 12:40,1000
03-17 12:00,999
03-17 12:10,999
03-17 12:20,999
03-17 12:30,999
03-17 12:40,999
03-17 12:50,999
03-17 13:00,999
03-17 13:10,998
03-17 13:20,998
03-17 13:30,998
03-17 13:40,998
03-17 13:50,998
03-17 14:00,998
03-17 14:10,998
03-17 14:20,998
03-17 14:30,998
03-17 14:40,998
03-17 14:50,998
03-17 15:00,998
03-17 15:10,998
03-17 15:20,998
03-17 15:30,998
03-17 15:40,998
03-17 15:50,998
03-17 16:00,998
03-17 16:10,998
03-17 16:20,998
03-17 16:30,998
03-17 16:40,998
03-17 16:50,998
03-17 17:00,998
03-17 17:10,998
03-17 17:20,998
03-17 17:30,998
03-17 17:40,998
03-17 17:50,999
03-17 18:00,999
03-17 18:10,999
03-17 18:20,999
03-17 18:30,999
03-17 18:40,999
03-17 18:50,999
03-17 19:00,999
03-17 19:10,999
03-17 19:20,999
03-17 19:30,999
03-17 19:40,999
03-17 19:50,999
03-17 20:00,999
03-17 20:10,999
03-17 20:20,999
03-17 20:31,999
03-17 20:41,999
03-17 20:51,999
03-17 21:01,999
03-17 21:11,999
03-17 21:21,999
03-17 21:32,999
03-17 21:42,999
03-17 21:52,999
03-17 22:02,999
03-17 22:12,999
03-17 22:22,999
03-17 22:32,999
03-17 22:43,999
03-17 22:53,999
03-17 23:03,999
03-17 23:13,999
03-17 23:23,999
03-17 23:33,999
03-17 23:43,999
03-17 23:53,999
03-18 00:03,999
03-18 00:13,999
03-18 00:23,999
03-18 00:33,999
03-18 00:43,999
03-18 00:53,999
03-18 01:03,999
03-18 01:13,999
03-18 01:23,999
03-18 01:33,999
03-18 01:43,999
03-18 01:53,999
03-18 02:03,999
03-18 02:13,999
03-18 02:23,999
03-18 02:33,999
03-18 02:43,999
03-18 02:53,999
03-18 03:03,999
03-18 03:13,999
03-18 03:23,999
03-18 03:33,999
03-18 03:43,999
03-18 03:53,999
03-18 04:03,999
03-18 04:13,999
03-18 04:23,999
03-18 04:33,999
03-18 04:43,999
03-18 04:53,999
03-18 05:03,999
03-18 05:13,999
03-18 05:23,999
03-18 05:33,999
03-18 05:43,999
03-18 05:53,1000
03-18 06:03,1000
03-18 06:13,1000
03-18 06:23,1000
03-18 06:33,1000
03-18 06:43,1000
03-18 06:53,1000
03-18 07:03,1000
03-18 07:13,1000
03-18 07:23,1000
03-18 07:33,1000
03-18 07:43,1000
03-18 07:53,1000
03-18 08:03,1000
03-18 08:13,1001
03-18 08:23,1001
03-18 08:33,1001
03-18 08:43,1001
03-18 08:53,1001
03-18 09:03,1001
03-18 09:13,1001
03-18 09:23,1001
03-18 09:33,1001
03-18 09:43,1001
03-18 09:53,1001
03-18 10:03,1001
03-18 10:14,1001
03-18 12:01,1002
03-19 12:00,1014
03-19 12:10,1014
03-19 12:20,1014
03-19 12:30,1014
03-19 12:40,1014
03-19 12:50,1014
03-19 13:00,1014
03-19 13:10,1014
03-19 13:21,1014
03-19 13:21,1015
03-19 13:21,1015
03-19 13:21,1015
03-19 13:21,1015
03-19 13:31,1014
03-19 13:41,1014
03-19 13:56,1014
03-19 13:56,1014
03-19 13:56,1014
03-19 13:56,1014
03-19 13:56,1014
03-19 13:56,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:57,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:58,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 13:59,1014
03-19 14:09,1015
03-19 14:19,1014
03-19 14:29,1014
03-19 14:39,1014
03-19 14:49,1014
03-19 15:00,1014
03-19 15:10,1014
03-19 15:20,1014
03-19 15:30,1014
03-19 15:40,1015
03-19 15:50,1014
03-19 16:00,1015
03-19 16:10,1015
03-19 16:20,1015
03-19 16:30,1015
03-19 16:40,1015
03-19 16:50,1015
03-19 17:00,1015
03-19 17:10,1015
03-19 17:20,1015
03-19 17:30,1015
03-19 17:40,1015
03-19 17:50,1015
03-19 18:00,1015
03-19 18:10,1015
03-19 18:20,1015
03-19 18:30,1015
03-19 18:40,1015
03-19 18:50,1016
03-19 19:00,1015
03-19 19:10,1015
03-19 19:20,1015
03-19 19:30,1015
03-19 19:40,1015
03-19 19:50,1015
03-19 20:00,1015
03-19 20:10,1015
03-19 20:20,1015
03-19 20:30,1015
03-19 20:40,1015
03-19 20:50,1015
03-19 21:00,1015
03-19 21:10,1015
03-19 21:20,1015
03-19 21:30,1015
03-19 21:40,1015
03-19 21:50,1015
03-19 22:00,1015
03-19 22:10,1015
03-19 22:20,1015
03-19 22:30,1015
03-19 22:40,1015
03-19 22:50,1015
03-19 23:00,1015
03-19 23:10,1015
03-19 23:20,1014
03-19 23:30,1014
03-19 23:40,1014
03-19 23:50,1014
03-20 00:00,1014
03-20 00:10,1014
03-20 00:20,1014
03-20 00:30,1014
03-20 00:40,1014
03-20 00:50,1014
03-20 01:00,1014
03-20 01:10,1014
03-20 01:20,1014
03-20 01:30,1013
03-20 01:40,1014
03-20 01:50,1013
03-20 02:00,1013
03-20 02:10,1013
03-20 02:20,1013
03-20 02:30,1013
03-20 02:40,1013
03-20 02:50,1013
03-20 03:00,1013
03-20 03:10,1013
03-20 03:20,1013
03-20 03:30,1013
03-20 03:40,1013
03-20 03:50,1012
03-20 04:00,1012
03-20 04:10,1012
03-20 04:20,1012
03-20 04:30,1012
03-20 04:40,1012
03-20 04:50,1012
03-20 05:00,1012
03-20 05:10,1012
03-20 05:20,1012
03-20 05:30,1012
03-20 05:40,1012
03-20 05:50,1012
03-20 06:00,1012
03-20 06:10,1012
03-20 06:20,1012
03-20 06:30,1012
03-20 06:40,1012
03-20 06:50,1012
03-20 07:00,1012
03-20 07:10,1012
03-20 07:20,1012
03-20 07:30,1012
03-20 07:40,1012
03-20 07:50,1012
03-20 08:00,1012
03-20 08:10,1012
03-20 08:20,1012
03-20 08:30,1012
03-20 08:40,1012
03-20 08:50,1012
03-20 09:00,1013
03-20 09:10,1013
03-20 09:20,1013
03-20 09:30,1013
03-20 09:40,1013
03-20 09:50,1013
03-20 10:00,1013
03-20 10:10,1013
03-20 10:20,1013
03-20 10:30,1013
03-20 10:40,1013
03-20 10:50,1013
03-20 11:00,1013
03-20 11:10,1013
03-20 11:20,1012
03-20 11:30,1013
03-20 11:40,1013
03-20 11:50,1013
03-20 12:00,1012
03-20 12:10,1012
03-20 12:20,1012
03-20 12:30,1012
03-20 12:40,1012
03-20 12:50,1012
03-20 13:00,1012
03-20 13:10,1012
03-20 13:20,1012
03-20 13:30,1012
03-20 13:40,1012
03-20 13:50,1012
03-20 14:00,1012
03-20 14:10,1012
03-20 14:20,1011
03-20 14:30,1011
03-20 14:40,1011
03-20 14:50,1011
03-20 15:00,1011
03-20 15:10,1011
03-20 15:20,1011
03-20 15:30,1011
03-20 15:40,1011
03-20 15:50,1011
03-20 16:00,1011
03-20 16:10,1011
03-20 16:20,1011
03-20 16:30,1011
03-20 16:40,1011
03-20 16:50,1010
03-20 17:00,1010
03-20 17:10,1011
03-20 17:20,1010
03-20 17:30,1010
03-20 17:40,1010
03-20 17:50,1011
03-20 18:00,1011
03-20 18:10,1011
03-20 18:20,1011
03-20 18:30,1011
03-20 18:40,1011
03-20 18:50,1011
03-20 19:00,1010
03-20 19:10,1010
03-20 19:20,1010
03-20 19:30,1010
03-20 19:40,1010
03-20 19:50,1010
03-20 20:00,1010
03-20 20:10,1010
03-20 20:20,1010
03-20 20:30,1010
03-20 20:40,1010
03-20 20:50,1010
03-20 21:00,1010
03-20 21:10,1010
03-20 21:20,1009
03-20 21:30,1009
03-20 21:40,1009
03-20 21:50,1009
03-20 22:00,1009
03-20 22:10,1009
03-20 22:20,1009
03-20 22:30,1009
03-20 22:40,1009
03-20 22:50,1009
03-20 23:00,1008
03-20 23:10,1008
03-20 23:20,1008
03-20 23:30,1008
03-20 23:40,1007
03-20 23:50,1007
03-21 00:00,1007
03-21 00:10,1007
03-21 00:20,1007
03-21 00:30,1007
03-21 00:40,1007
03-21 00:50,1007
03-21 01:00,1007
03-21 01:10,1007
03-21 01:20,1006
03-21 01:30,1006
03-21 01:40,1006
03-21 01:51,1006
03-21 02:01,1006
03-21 02:11,1006
03-21 02:21,1005
03-21 02:31,1005
03-21 02:41,1005
03-21 02:51,1005
03-21 03:01,1005
03-21 03:11,1005
03-21 03:21,1005
03-21 03:31,1005
03-21 03:41,1005
03-21 03:51,1005
03-21 04:01,1005
03-21 04:11,1005
03-21 04:21,1005
03-21 04:31,1004
03-21 04:41,1004
03-21 04:51,1004
03-21 05:01,1004
03-21 05:11,1004
03-21 05:21,1004
03-21 05:31,1004
03-21 05:41,1004
03-21 05:51,1004
03-21 06:01,1004
03-21 06:11,1004
03-21 06:21,1004
03-21 06:31,1004
03-21 06:41,1004
03-21 06:51,1004
03-21 07:01,1004
03-21 07:11,1004
03-21 07:21,1004
03-21 07:31,1004
03-21 07:41,1004
03-21 07:51,1004
03-21 08:01,1004
03-21 08:11,1004
03-21 08:21,1004
03-21 08:31,1004
03-21 08:41,1004
03-21 08:51,1004
03-21 09:01,1004
03-21 09:11,1004
03-21 09:21,1004
03-21 09:31,1005
03-21 09:41,1004
03-21 09:51,1004
03-21 10:01,1004
03-21 10:11,1004
03-21 10:21,1004
03-21 10:31,1004
03-21 10:41,1004
03-21 10:51,1004
03-21 11:01,1004
03-21 11:11,1004
03-21 11:21,1004
03-21 11:31,1004
03-21 11:41,1004
03-21 12:00,1004
03-22 12:00,995
03-22 12:10,995
03-22 12:20,995
03-22 12:30,995
03-22 12:40,995
03-22 12:50,995
03-22 13:00,995
03-22 13:10,995
03-22 13:20,995
03-22 13:30,995
03-22 13:40,995
03-22 13:50,995
03-22 14:00,995
03-22 14:10,995
03-22 14:20,995
03-22 14:30,995
03-22 14:40,995
03-22 14:50,995
03-22 15:00,995
03-22 15:10,995
03-22 15:20,994
03-22 15:30,994
03-22 15:40,994
03-22 15:50,993
03-22 16:00,993
03-22 16:10,993
03-22 16:20,993
03-22 16:30,993
03-22 16:40,993
03-22 16:50,993
03-22 17:00,993
03-22 17:10,993
03-22 17:20,993
03-22 17:30,992
03-22 17:40,992
03-22 17:50,992
03-22 18:00,992
03-22 18:10,992
03-22 18:20,992
03-22 18:30,992
03-22 18:40,992
03-22 18:50,992
03-22 19:00,992
03-22 19:10,991
03-22 19:20,991
03-22 19:30,991
03-22 19:40,991
03-22 19:50,991
03-22 20:00,991
03-22 20:10,991
03-22 20:20,991
03-22 20:30,991
03-22 20:40,991
03-22 20:50,991
03-22 21:00,990
03-22 21:10,990
03-22 21:20,990
03-22 21:30,990
03-22 21:40,990
03-22 21:50,990
03-22 22:00,991
03-22 22:10,991
03-22 22:20,991
03-22 22:30,991
03-22 22:40,991
03-22 22:50,991
03-22 23:00,992
03-22 23:10,992
03-22 23:20,992
03-22 23:30,992
03-22 23:40,992
03-22 23:50,992
03-23 00:00,992
03-23 00:10,992
03-23 00:20,992
03-23 00:30,992
03-23 00:40,992
03-23 00:51,992
03-23 01:01,992
03-23 01:11,992
03-23 01:21,993
03-23 01:31,993
03-23 01:41,992
03-23 01:51,993
03-23 02:01,993
03-23 02:11,993
03-23 02:21,993
03-23 02:31,993
03-23 02:41,993
03-23 02:51,993
03-23 03:01,993
03-23 03:11,993
03-23 03:21,993
03-23 03:31,993
03-23 03:41,993
03-23 03:51,993
03-23 04:01,993
03-23 04:11,993
03-23 04:21,993
03-23 04:31,993
03-23 04:41,993
03-23 04:51,993
03-23 05:01,993
03-23 05:11,992
03-23 05:21,992
03-23 05:31,992
03-23 05:41,992
03-23 05:51,992
03-23 06:01,992
03-23 06:11,992
03-23 06:21,992
03-23 06:31,992
03-23 06:41,992
03-23 06:51,992
03-23 07:01,992
03-23 07:11,992
03-23 07:21,993
03-23 07:31,993
03-23 07:41,992
03-23 07:51,993
03-23 08:01,993
03-23 08:11,993
03-23 08:21,993
03-23 08:31,993
03-23 08:41,993
03-23 08:51,993
03-23 09:01,993
03-23 09:11,993
03-23 09:21,993
03-23 09:31,993
03-23 09:41,993
03-23 09:51,993
03-23 10:01,993
03-23 10:11,993
03-23 10:21,993
03-23 10:31,993
03-23 10:41,993
03-23 10:51,993
03-23 11:01,993
03-23 11:11,993
03-23 11:21,993
03-23 11:31,993
03-23 11:41,993
03-23 11:51,992
03-23 12:00,992
03-23 12:10,993
03-23 12:20,993
03-23 12:30,992
03-23 12:40,993
03-23 12:50,992
03-23 13:00,992
03-23 13:10,992
03-23 13:20,992
03-23 13:30,992
03-23 13:40,992
03-23 13:50,992
03-23 14:00,992
03-23 14:10,992
03-23 14:20,992
03-23 14:30,992
03-23 14:40,992
03-23 14:50,992
03-23 15:00,991
03-23 15:10,991
03-23 15:20,991
03-23 15:30,991
03-23 15:40,990
03-23 15:50,990
03-23 16:00,990
03-23 16:10,990
03-23 16:20,990
03-23 16:30,990
03-23 16:40,989
03-23 16:50,989
03-23 17:00,989
03-23 17:10,989
03-23 17:20,989
03-23 17:30,989
03-23 17:40,989
03-23 17:50,989
03-23 18:00,989
03-23 18:10,989
03-23 18:20,989
03-23 18:30,989
03-23 18:40,989
03-23 18:50,989
03-23 19:00,989
03-23 19:10,989
03-23 19:20,989
03-23 19:30,989
03-23 19:40,990
03-23 19:50,990
03-23 20:00,989
03-23 20:10,989
03-23 20:20,990
03-23 20:30,990
03-23 20:40,989
03-23 20:50,990
03-23 21:00,990
03-23 21:10,990
03-23 21:20,990
03-23 21:30,990
03-23 21:40,990
03-23 21:50,990
03-23 22:00,990
03-23 22:10,990
03-23 22:20,990
03-23 22:30,990
03-23 22:40,990
03-23 22:50,990
03-23 23:00,990
03-23 23:10,991
03-23 23:20,991
03-23 23:30,991
03-23 23:40,991
03-23 23:50,991
03-24 00:00,991
03-24 00:10,991
03-24 00:20,991
03-24 00:30,991
03-24 00:40,991
03-24 00:50,991
03-24 01:00,992
03-24 01:10,992
03-24 01:20,992
03-24 01:30,992
03-24 01:40,992
03-24 01:50,992
03-24 02:00,992
03-24 02:11,992
03-24 02:21,992
03-24 02:31,992
03-24 02:41,992
03-24 02:51,992
03-24 03:01,992
03-24 03:11,992
03-24 03:21,992
03-24 03:31,992
03-24 03:41,993
03-24 03:51,993
03-24 04:01,993
03-24 04:11,993
03-24 04:21,992
03-24 04:31,992
03-24 04:41,992
03-24 04:51,992
03-24 05:01,993
03-24 05:11,993
03-24 05:21,993
03-24 05:31,993
03-24 05:41,993
03-24 05:51,993
03-24 06:01,993
03-24 06:11,993
03-24 06:21,993
03-24 06:31,993
03-24 06:41,993
03-24 06:51,993
03-24 07:01,993
03-24 07:11,993
03-24 07:21,993
03-24 07:31,993
03-24 07:41,993
03-24 07:51,994
03-24 08:01,994
03-24 08:11,994
03-24 08:21,994
03-24 08:31,994
03-24 08:41,994
03-24 08:51,994
03-24 09:01,994
03-24 09:11,994
03-24 09:21,994
03-24 09:31,994
03-24 09:41,994
03-24 09:51,994
03-24 10:01,994
03-24 10:11,994
03-24 10:21,994
03-24 10:31,994
03-24 10:41,994
03-24 10:51,994
03-24 11:01,994
03-24 11:11,994
03-24 11:21,994
03-24 11:31,994
03-24 11:41,994
03-24 11:51,994
03-24 12:00,994
03-24 12:10,994
03-24 12:20,994
03-24 12:30,994
03-24 12:40,993
03-24 12:50,994
03-24 13:00,994
03-24 13:10,994
03-24 13:20,994
03-24 13:30,993
03-24 13:40,993
03-24 13:50,993
03-24 14:00,993
03-24 14:10,993
03-24 14:20,993
03-24 14:30,993
03-24 14:40,993
03-24 14:50,993
03-24 15:00,993
03-24 15:10,993
